trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1115,False,"{'a': 0.002, 'e': 0.10774370219636975}",25,5,-20.38526558054792,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",1
1116,False,"{'a': 0.002, 'e': 0.10752843013579495}",20,13,11.012977581799896,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.002, 'e': 0.10731358818908403}",20,12,14.094382789760193,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.002, 'e': 0.107099175496869}",35,17,19.16610683483698,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1119,False,"{'a': 0.002, 'e': 0.1068851912014987}",20,9,10.702770475769757,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1120,False,"{'a': 0.002, 'e': 0.10667163444703576}",20,6,22.36191450650253,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1121,False,"{'a': 0.002, 'e': 0.1064585043792528}",30,12,18.270193473744236,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1122,False,"{'a': 0.002, 'e': 0.10624580014562934}",20,0,20.297395107816236,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1123,False,"{'a': 0.002, 'e': 0.1060335208953481}",20,0,-38.66218437110996,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
1124,False,"{'a': 0.002, 'e': 0.10582166577929185}",30,4,26.68131460112547,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 0}",1
1125,False,"{'a': 0.002, 'e': 0.10561023395003975}",25,10,25.847263959900413,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1126,False,"{'a': 0.002, 'e': 0.10539922456186433}",30,15,24.332653968162028,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'a': 0.002, 'e': 0.10518863677072765}",20,1,29.2675525690598,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1128,False,"{'a': 0.002, 'e': 0.10497846973427834}",20,4,29.63011431287198,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.002, 'e': 0.10476872261184789}",20,11,16.350442013634137,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.002, 'e': 0.10455939456444763}",20,4,13.579855009326002,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1131,False,"{'a': 0.002, 'e': 0.104350484754765}",20,2,-8.471730008137252,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1132,False,"{'a': 0.002, 'e': 0.10414199234716055}",30,14,29.04073258437634,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1133,False,"{'a': 0.002, 'e': 0.10393391650766431}",25,0,29.220275184929097,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1134,False,"{'a': 0.002, 'e': 0.10372625640397273}",20,10,18.909597038871976,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1135,False,"{'a': 0.002, 'e': 0.10351901120544502}",20,13,13.854306942168966,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1136,False,"{'a': 0.002, 'e': 0.1033121800831002}",25,3,33.30813200731536,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1137,False,"{'a': 0.002, 'e': 0.10310576220961341}",25,14,23.381570242965367,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.002, 'e': 0.102899756759313}",20,7,23.581841182400844,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1139,False,"{'a': 0.002, 'e': 0.10269416290817676}",20,4,21.159902247285146,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.002, 'e': 0.10248897983382912}",25,18,-1.8909903901378728,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1141,False,"{'a': 0.002, 'e': 0.10228420671553744}",30,15,28.67365449007052,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1142,False,"{'a': 0.002, 'e': 0.10207984273420903}",25,3,21.97218762964879,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1143,False,"{'a': 0.002, 'e': 0.10187588707238764}",20,0,8.952194201219886,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1144,False,"{'a': 0.002, 'e': 0.1016723389142504}",20,10,2.9924110028427364,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1145,False,"{'a': 0.002, 'e': 0.10146919744560434}",20,7,-17.201244786809486,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1146,False,"{'a': 0.002, 'e': 0.1012664618538834}",20,10,9.953221562067803,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1147,False,"{'a': 0.002, 'e': 0.10106413132814486}",25,11,26.73882780124542,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1148,False,"{'a': 0.002, 'e': 0.10086220505906641}",20,8,14.207447404078955,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1149,False,"{'a': 0.002, 'e': 0.10066068223894266}",20,4,23.626722009378913,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.002, 'e': 0.1004595620616821}",20,12,11.021237870775519,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1151,False,"{'a': 0.002, 'e': 0.1002588437228037}",30,2,42.87916246766779,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.002, 'e': 0.10005852641943393}",25,8,30.021816596768407,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.002, 'e': 0.09985860935030318}",25,6,26.53601078345421,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.002, 'e': 0.09965909171574303}",25,15,19.10236303702323,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.002, 'e': 0.09945997271768262}",20,2,17.693616648058445,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1156,False,"{'a': 0.002, 'e': 0.09926125155964566}",20,9,20.755952960664274,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.002, 'e': 0.09906292744674731}",35,14,22.527517131447844,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1158,False,"{'a': 0.002, 'e': 0.09886499958569081}",35,17,33.112707470116305,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.002, 'e': 0.0986674671847645}",30,2,13.118747925715493,"{0: 26, 1: 0, 2: 1, 3: 1, 4: 0}",1
1160,False,"{'a': 0.002, 'e': 0.09847032945383845}",20,14,10.200880015126737,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.002, 'e': 0.09827358560436154}",20,14,12.039999283955144,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.002, 'e': 0.09807723484935806}",25,13,18.863449258744605,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'a': 0.002, 'e': 0.09788127640342477}",30,4,47.29444551193122,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1164,False,"{'a': 0.002, 'e': 0.09768570948272756}",20,8,-14.619155989726753,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1165,False,"{'a': 0.002, 'e': 0.09749053330499859}",30,13,30.1423805247303,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.002, 'e': 0.09729574708953276}",30,15,13.26350863864177,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1167,False,"{'a': 0.002, 'e': 0.09710135005718508}",25,10,26.23047059522949,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.002, 'e': 0.09690734143036704}",20,12,13.604424470378802,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1169,False,"{'a': 0.002, 'e': 0.09671372043304398}",30,0,42.871210226736636,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'a': 0.002, 'e': 0.09652048629073155}",25,13,25.031849707772437,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.002, 'e': 0.09632763823049303}",25,13,17.593023628857868,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'a': 0.002, 'e': 0.09613517548093582}",30,16,15.380724390685087,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1173,False,"{'a': 0.002, 'e': 0.09594309727220877}",20,9,22.521473785541062,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1174,False,"{'a': 0.002, 'e': 0.09575140283599869}",30,14,8.884347657620248,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'a': 0.002, 'e': 0.09556009140552765}",30,9,25.60140506758062,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1176,False,"{'a': 0.002, 'e': 0.09536916221554961}",25,0,-75.914156640987,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
1177,False,"{'a': 0.002, 'e': 0.09517861450234763}",20,6,22.1503078519114,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.002, 'e': 0.09498844750373053}",30,20,-20.64033913188569,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1179,False,"{'a': 0.002, 'e': 0.09479866045903014}",25,15,19.124444199269064,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'a': 0.002, 'e': 0.09460925260909793}",20,14,4.231259735475309,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.002, 'e': 0.09442022319630235}",30,10,33.64522205624211,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.002, 'e': 0.0942315714645254}",25,10,-8.877764797069151,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
1183,False,"{'a': 0.002, 'e': 0.09404329665916}",20,12,14.609403441894536,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'a': 0.002, 'e': 0.09385539802710659}",25,19,11.653295223635833,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.002, 'e': 0.09366787481677047}",20,7,17.270853121308388,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.002, 'e': 0.09348072627805847}",25,11,26.789268349108387,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1187,False,"{'a': 0.002, 'e': 0.09329395166237625}",25,8,11.818083894516636,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1188,False,"{'a': 0.002, 'e': 0.09310755022262504}",25,5,30.276717063179206,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.002, 'e': 0.0929215212131989}",35,21,27.025173335385546,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.002, 'e': 0.09273586388998147}",20,12,12.91813657849936,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.002, 'e': 0.09255057751034329}",30,10,34.77218915005062,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.002, 'e': 0.0923656613331385}",20,6,24.81831794915259,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1193,False,"{'a': 0.002, 'e': 0.09218111461870225}",20,0,31.124973690484453,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1194,False,"{'a': 0.002, 'e': 0.09199693662884734}",30,23,13.170585660247056,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1195,False,"{'a': 0.002, 'e': 0.09181312662686165}",25,13,21.315386192933175,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'a': 0.002, 'e': 0.09162968387750484}",25,1,41.657637756836145,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.002, 'e': 0.09144660764700575}",25,5,37.721004750996265,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1198,False,"{'a': 0.002, 'e': 0.09126389720305915}",25,0,23.839897101963786,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1199,False,"{'a': 0.002, 'e': 0.09108155181482308}",25,1,24.769170001658548,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1200,False,"{'a': 0.002, 'e': 0.09089957075291567}",20,3,25.719007369696023,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1201,False,"{'a': 0.002, 'e': 0.09071795328941251}",20,2,26.576553396196836,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1202,False,"{'a': 0.002, 'e': 0.09053669869784343}",25,14,17.650602997770363,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1203,False,"{'a': 0.002, 'e': 0.0903558062531899}",25,13,21.4113375629925,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1204,False,"{'a': 0.002, 'e': 0.0901752752318818}",25,17,2.4388044503366433,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1205,False,"{'a': 0.002, 'e': 0.08999510491179491}",30,12,16.70650055342018,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1206,False,"{'a': 0.002, 'e': 0.08981529457224763}",20,13,16.38295362825072,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.002, 'e': 0.08963584349399842}",25,3,-15.492868331925893,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
1208,False,"{'a': 0.002, 'e': 0.08945675095924267}",30,14,30.804889184876586,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1209,False,"{'a': 0.002, 'e': 0.08927801625161007}",20,14,10.051418602104537,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1210,False,"{'a': 0.002, 'e': 0.08909963865616147}",20,8,-17.703360609809337,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1211,False,"{'a': 0.002, 'e': 0.08892161745938634}",20,12,3.307544933628077,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1212,False,"{'a': 0.002, 'e': 0.08874395194919957}",20,10,17.42360355855941,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.002, 'e': 0.08856664141493896}",20,0,28.04189610556867,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1214,False,"{'a': 0.002, 'e': 0.08838968514736205}",25,19,11.912609633398063,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1215,False,"{'a': 0.002, 'e': 0.08821308243864363}",25,10,4.727377864343208,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1216,False,"{'a': 0.002, 'e': 0.08803683258237255}",25,8,28.722510901094125,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1217,False,"{'a': 0.002, 'e': 0.0878609348735492}",20,16,8.833435974595641,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'a': 0.002, 'e': 0.08768538860858248}",20,0,23.271075392529255,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1219,False,"{'a': 0.002, 'e': 0.08751019308528712}",20,9,7.804543920308902,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1220,False,"{'a': 0.002, 'e': 0.08733534760288077}",35,21,22.090968945991165,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1221,False,"{'a': 0.002, 'e': 0.0871608514619813}",20,9,20.32385528200605,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1222,False,"{'a': 0.002, 'e': 0.08698670396460385}",20,9,19.47717721514868,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1223,False,"{'a': 0.002, 'e': 0.08681290441415829}",35,24,-2.967717635919447,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
1224,False,"{'a': 0.002, 'e': 0.0866394521154461}",20,0,5.091799265036309,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1225,False,"{'a': 0.002, 'e': 0.08646634637465792}",25,16,16.66582380572078,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1226,False,"{'a': 0.002, 'e': 0.0862935864993705}",25,0,37.93361580446107,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1227,False,"{'a': 0.002, 'e': 0.08612117179854416}",20,14,9.026390711403339,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1228,False,"{'a': 0.002, 'e': 0.08594910158251981}",20,5,23.671991591521202,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1229,False,"{'a': 0.002, 'e': 0.08577737516301644}",25,14,23.851186740636052,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1230,False,"{'a': 0.002, 'e': 0.08560599185312803}",25,15,19.706099118786035,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1231,False,"{'a': 0.002, 'e': 0.08543495096732123}",20,6,2.987626097233262,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1232,False,"{'a': 0.002, 'e': 0.08526425182143217}",20,7,18.416348708111958,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1233,False,"{'a': 0.002, 'e': 0.08509389373266411}",20,6,27.504963778271957,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1234,False,"{'a': 0.002, 'e': 0.08492387601958441}",20,12,-4.314052542868097,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1235,False,"{'a': 0.002, 'e': 0.08475419800212207}",25,2,38.681208924256254,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1236,False,"{'a': 0.002, 'e': 0.08458485900156469}",20,9,20.40510949505624,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'a': 0.002, 'e': 0.08441585834055614}",25,0,35.62790474902439,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1238,False,"{'a': 0.002, 'e': 0.08424719534309347}",20,0,18.976211685510524,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1239,False,"{'a': 0.002, 'e': 0.08407886933452453}",30,14,30.122595499516365,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1240,False,"{'a': 0.002, 'e': 0.083910879641545}",20,1,27.226995278324043,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1241,False,"{'a': 0.002, 'e': 0.08374322559219596}",25,8,-1.0418477611861918,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
1242,False,"{'a': 0.002, 'e': 0.0835759065158609}",20,12,-34.88840193387214,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
1243,False,"{'a': 0.002, 'e': 0.08340892174326339}",30,7,30.698670855174598,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1244,False,"{'a': 0.002, 'e': 0.08324227060646401}",30,2,23.526297526256382,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 0}",1
1245,False,"{'a': 0.002, 'e': 0.0830759524388581}",20,14,11.935085355958577,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1246,False,"{'a': 0.002, 'e': 0.08290996657517266}",20,3,28.538460752563964,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1247,False,"{'a': 0.002, 'e': 0.08274431235146412}",20,6,18.610596102595956,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.002, 'e': 0.08257898910511527}",20,15,2.280002602305501,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1249,False,"{'a': 0.002, 'e': 0.08241399617483297}",30,15,25.38560929341781,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.002, 'e': 0.08224933290064523}",20,0,29.059303291141582,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1251,False,"{'a': 0.002, 'e': 0.0820849986238988}",20,1,-52.33140685614588,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 2}",1
1252,False,"{'a': 0.002, 'e': 0.08192099268725626}",20,5,5.750449552563515,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1253,False,"{'a': 0.002, 'e': 0.08175731443469375}",20,8,11.967221253581826,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1254,False,"{'a': 0.002, 'e': 0.08159396321149794}",25,15,17.318648962940888,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'a': 0.002, 'e': 0.08143093836426381}",30,20,-4.214537296294512,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1256,False,"{'a': 0.002, 'e': 0.08126823924089167}",20,10,-67.03321206783053,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 2}",1
1257,False,"{'a': 0.002, 'e': 0.0811058651905849}",20,12,14.807230647206541,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.002, 'e': 0.08094381556384699}",25,14,8.808620099258395,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1259,False,"{'a': 0.002, 'e': 0.08078208971247929}",25,9,15.700080917896663,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1260,False,"{'a': 0.002, 'e': 0.08062068698957811}",25,11,21.185081475589595,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1261,False,"{'a': 0.002, 'e': 0.08045960674953244}",20,12,-24.57787790910392,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1262,False,"{'a': 0.002, 'e': 0.08029884834802099}",20,9,19.123544854400432,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1263,False,"{'a': 0.002, 'e': 0.08013841114201005}",20,5,24.398455427839878,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.002, 'e': 0.07997829448975048}",20,13,0.11340877414438078,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1265,False,"{'a': 0.002, 'e': 0.07981849775077554}",20,10,18.58154709091245,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1266,False,"{'a': 0.002, 'e': 0.07965902028589801}",30,20,17.626177442654118,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1267,False,"{'a': 0.002, 'e': 0.07949986145720786}",20,7,22.84143908408829,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1268,False,"{'a': 0.002, 'e': 0.0793410206280695}",25,0,37.14406512823501,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1269,False,"{'a': 0.002, 'e': 0.07918249716311948}",20,2,18.47957410967151,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1270,False,"{'a': 0.002, 'e': 0.07902429042826366}",35,23,23.733116539455114,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.002, 'e': 0.07886639979067495}",35,17,-30.738164924599978,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
1272,False,"{'a': 0.002, 'e': 0.07870882461879052}",20,2,16.741174382845124,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1273,False,"{'a': 0.002, 'e': 0.07855156428230954}",20,12,19.717118763987347,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.002, 'e': 0.0783946181521904}",25,14,22.337252208580086,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.002, 'e': 0.07823798560064842}",20,11,16.361892719123393,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'a': 0.002, 'e': 0.07808166600115313}",20,2,9.773479631831997,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1277,False,"{'a': 0.002, 'e': 0.077925658728426}",30,18,20.380333030107277,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.002, 'e': 0.07776996315843764}",20,4,26.274977898418353,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.002, 'e': 0.07761457866840563}",25,17,1.4719650907537254,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.002, 'e': 0.07745950463679176}",25,14,-23.07574884164037,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1281,False,"{'a': 0.002, 'e': 0.07730474044329974}",25,0,37.50051692681719,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1282,False,"{'a': 0.002, 'e': 0.07715028546887258}",20,6,3.4991362861196116,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1283,False,"{'a': 0.002, 'e': 0.07699613909569011}",20,0,28.9091488551438,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1284,False,"{'a': 0.002, 'e': 0.07684230070716673}",30,0,9.82251921954941,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
1285,False,"{'a': 0.002, 'e': 0.0766887696879486}",30,10,36.09759331672088,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1286,False,"{'a': 0.002, 'e': 0.07653554542391151}",30,1,-1.2886227694874641,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 1}",1
1287,False,"{'a': 0.002, 'e': 0.07638262730215813}",20,2,26.76926034198621,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.002, 'e': 0.07623001471101583}",35,18,28.077449765733668,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'a': 0.002, 'e': 0.07607770704003398}",20,0,-16.649824692897802,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1290,False,"{'a': 0.002, 'e': 0.07592570367998178}",20,6,25.30351251999571,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.002, 'e': 0.07577400402284548}",30,15,-11.680429912858667,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1292,False,"{'a': 0.002, 'e': 0.07562260746182634}",25,11,24.837595905398484,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.002, 'e': 0.07547151339133784}",25,8,32.852412437752996,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1294,False,"{'a': 0.002, 'e': 0.07532072120700357}",25,14,22.954028729623484,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.002, 'e': 0.07517023030565453}",30,10,31.73078133577494,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.002, 'e': 0.07502004008532698}",20,9,17.54231728717215,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1297,False,"{'a': 0.002, 'e': 0.07487014994525974}",35,19,-4.0944379756259215,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
